,image_path,label
259,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15489.jpg,Cloudy
260,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1551.jpg,Cloudy
261,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15622.jpg,Cloudy
262,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15677.jpg,Cloudy
263,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15477.jpg,Cloudy
264,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15709.jpg,Cloudy
265,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15590.jpg,Cloudy
266,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15469.jpg,Cloudy
267,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15408.jpg,Cloudy
268,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15278.jpg,Cloudy
269,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15364.jpg,Cloudy
270,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15268.jpg,Cloudy
271,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15393.jpg,Cloudy
272,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15350.jpg,Cloudy
273,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1538.jpg,Cloudy
274,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15351.jpg,Cloudy
275,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15396.jpg,Cloudy
276,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15254.jpg,Cloudy
277,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15201.jpg,Cloudy
278,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15233.jpg,Cloudy
279,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15247.jpg,Cloudy
280,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16213.jpg,Cloudy
281,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16059.jpg,Cloudy
282,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16112.jpg,Cloudy
283,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16043.jpg,Cloudy
284,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16188.jpg,Cloudy
285,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16042.jpg,Cloudy
286,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16083.jpg,Cloudy
287,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16195.jpg,Cloudy
288,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16199.jpg,Cloudy
289,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16031.jpg,Cloudy
290,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15994.jpg,Cloudy
291,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15999.jpg,Cloudy
292,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16023.jpg,Cloudy
293,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15911.jpg,Cloudy
294,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15974.jpg,Cloudy
295,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15951.jpg,Cloudy
296,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1598.jpg,Cloudy
297,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15885.jpg,Cloudy
298,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15993.jpg,Cloudy
299,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15868.jpg,Cloudy
300,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15773.jpg,Cloudy
301,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1580.jpg,Cloudy
302,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15751.jpg,Cloudy
303,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15747.jpg,Cloudy
304,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15781.jpg,Cloudy
305,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15770.jpg,Cloudy
306,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15830.jpg,Cloudy
307,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_15862.jpg,Cloudy
308,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16865.jpg,Cloudy
309,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16659.jpg,Cloudy
310,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16693.jpg,Cloudy
311,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1670.jpg,Cloudy
312,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16644.jpg,Cloudy
313,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16628.jpg,Cloudy
314,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16575.jpg,Cloudy
315,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16604.jpg,Cloudy
316,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16567.jpg,Cloudy
317,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16606.jpg,Cloudy
318,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1663.jpg,Cloudy
319,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16418.jpg,Cloudy
320,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16253.jpg,Cloudy
321,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16321.jpg,Cloudy
322,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16397.jpg,Cloudy
323,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16387.jpg,Cloudy
324,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16325.jpg,Cloudy
325,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16251.jpg,Cloudy
326,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16551.jpg,Cloudy
327,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16531.jpg,Cloudy
328,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16486.jpg,Cloudy
329,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16240.jpg,Cloudy
330,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17141.jpg,Cloudy
331,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17083.jpg,Cloudy
332,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17016.jpg,Cloudy
333,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1707.jpg,Cloudy
334,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17067.jpg,Cloudy
335,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17033.jpg,Cloudy
336,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17131.jpg,Cloudy
337,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17107.jpg,Cloudy
338,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1704.jpg,Cloudy
339,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17086.jpg,Cloudy
340,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16997.jpg,Cloudy
341,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16989.jpg,Cloudy
342,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1698.jpg,Cloudy
343,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17009.jpg,Cloudy
344,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16787.jpg,Cloudy
345,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16915.jpg,Cloudy
346,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16935.jpg,Cloudy
347,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16901.jpg,Cloudy
348,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16947.jpg,Cloudy
349,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16927.jpg,Cloudy
350,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16964.jpg,Cloudy
351,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16890.jpg,Cloudy
352,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16872.jpg,Cloudy
353,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16844.jpg,Cloudy
354,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16735.jpg,Cloudy
355,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16892.jpg,Cloudy
356,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_168.jpg,Cloudy
357,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16887.jpg,Cloudy
358,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_16766.jpg,Cloudy
359,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17565.jpg,Cloudy
360,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1756.jpg,Cloudy
361,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17569.jpg,Cloudy
362,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17584.jpg,Cloudy
363,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17556.jpg,Cloudy
364,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17552.jpg,Cloudy
365,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17513.jpg,Cloudy
366,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17324.jpg,Cloudy
367,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1738.jpg,Cloudy
368,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17549.jpg,Cloudy
369,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17505.jpg,Cloudy
370,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17357.jpg,Cloudy
371,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17406.jpg,Cloudy
372,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17504.jpg,Cloudy
373,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17301.jpg,Cloudy
374,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17279.jpg,Cloudy
375,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1722.jpg,Cloudy
376,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17200.jpg,Cloudy
377,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17269.jpg,Cloudy
378,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17237.jpg,Cloudy
379,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17182.jpg,Cloudy
380,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1717.jpg,Cloudy
381,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17253.jpg,Cloudy
382,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17222.jpg,Cloudy
383,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18258.jpg,Cloudy
384,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18170.jpg,Cloudy
385,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18134.jpg,Cloudy
386,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18150.jpg,Cloudy
387,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18154.jpg,Cloudy
388,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17901.jpg,Cloudy
389,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17935.jpg,Cloudy
390,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18084.jpg,Cloudy
391,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18073.jpg,Cloudy
392,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1793.jpg,Cloudy
393,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18102.jpg,Cloudy
394,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1786.jpg,Cloudy
395,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17794.jpg,Cloudy
396,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17769.jpg,Cloudy
397,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_179.jpg,Cloudy
398,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17797.jpg,Cloudy
399,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1782.jpg,Cloudy
400,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17762.jpg,Cloudy
401,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1777.jpg,Cloudy
402,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1776.jpg,Cloudy
403,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17897.jpg,Cloudy
404,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17722.jpg,Cloudy
405,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17702.jpg,Cloudy
406,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17622.jpg,Cloudy
407,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17662.jpg,Cloudy
408,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17610.jpg,Cloudy
409,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_17643.jpg,Cloudy
410,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18768.jpg,Cloudy
411,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1876.jpg,Cloudy
412,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18672.jpg,Cloudy
413,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18646.jpg,Cloudy
414,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18567.jpg,Cloudy
415,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18658.jpg,Cloudy
416,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18572.jpg,Cloudy
417,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18626.jpg,Cloudy
418,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18661.jpg,Cloudy
419,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1856.jpg,Cloudy
420,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18551.jpg,Cloudy
421,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18475.jpg,Cloudy
422,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18513.jpg,Cloudy
423,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1849.jpg,Cloudy
424,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18402.jpg,Cloudy
425,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18386.jpg,Cloudy
426,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1836.jpg,Cloudy
427,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18417.jpg,Cloudy
428,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18444.jpg,Cloudy
429,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18355.jpg,Cloudy
430,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18253.jpg,Cloudy
431,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18223.jpg,Cloudy
432,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18329.jpg,Cloudy
433,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18281.jpg,Cloudy
434,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18344.jpg,Cloudy
435,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18215.jpg,Cloudy
436,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18175.jpg,Cloudy
437,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18183.jpg,Cloudy
438,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_19396.jpg,Cloudy
439,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1933.jpg,Cloudy
440,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_19288.jpg,Cloudy
441,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_19299.jpg,Cloudy
442,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_19130.jpg,Cloudy
443,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_19110.jpg,Cloudy
444,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_19027.jpg,Cloudy
445,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_19085.jpg,Cloudy
446,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_19069.jpg,Cloudy
447,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1916.jpg,Cloudy
448,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_1921.jpg,Cloudy
449,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_19000.jpg,Cloudy
450,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18942.jpg,Cloudy
451,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18976.jpg,Cloudy
452,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18954.jpg,Cloudy
453,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18862.jpg,Cloudy
454,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18860.jpg,Cloudy
455,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18913.jpg,Cloudy
456,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/cloudy/train_18887.jpg,Cloudy
